case,system,pathway,commissioning_year,operation_year,period,view,contributor,score_total_kg_co2eq,score_per_net_tonne_kg_co2eq,denominator_net_stored_tonnes,rank,unit,provenance_id
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,activity,treatment of sewage sludge by anaerobic digestion | RoW,36304.01718347077,4.8601546039564125,7469.724760178917,11,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,activity,"carbon monoxide, from RWGS, for Fischer Tropsch process, hydrogen from wood gasification | ENC",-34554.625564725306,-4.625957002985696,7469.724760178917,12,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,activity,"heat production, softwood chips from forest, at furnace 1000kW | ENC",-27201.204612580197,-3.6415270288926505,7469.724760178917,13,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,activity,"heat production, softwood chips from forest, at furnace 1000kW, state-of-the-art 2014 | ENC",-25496.68849324866,-3.413337078920423,7469.724760178917,14,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,activity,Other activities,181248.70298556038,24.2644419713825,7469.724760178917,15,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,location,SE,-8715072.013648799,-1166.7192960186196,7469.724760178917,1,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,location,ENC,1412285.1369696686,189.0678950446149,7469.724760178917,2,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,location,DK,-157092.50326857847,-21.03056114008888,7469.724760178917,3,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,location,FI,-89850.27134012055,-12.028591979601728,7469.724760178917,4,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,location,RoW,65635.53048916547,8.786874027684167,7469.724760178917,5,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,location,GLO,45246.40647429972,6.057305714329422,7469.724760178917,6,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,location,CHA,30562.26061465794,4.091484170552745,7469.724760178917,7,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,location,MEA,17918.710562329896,2.3988448219477236,7469.724760178917,8,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,location,Other locations,128360.8244849837,17.184143807985393,7469.724760178917,9,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,process,Forest regrowth,-8538779.819222614,-1143.1184003917824,7469.724760178917,1,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,process,Harvesting and biomass supply,114021.1901694198,15.264443313529632,7469.724760178917,2,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,process,Residual biogenic stack emissions,853878.0018494421,114.31184270690449,7469.724760178917,3,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,process,New CHP infrastructure and end-of-life,17608.93760382737,2.3573743570446624,7469.724760178917,4,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,process,Other CHP operating emissions,70105.08893854974,9.385230539186637,7469.724760178917,5,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,process,Avoided Northern European electricity,-144164.2893884346,-19.299812779846196,7469.724760178917,6,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,process,Avoided Northern European heat,-64911.268199306134,-8.689914325270449,7469.724760178917,7,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,process,Capture electricity,0.0,0.0,7469.724760178917,8,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,process,Compression and recompression,37905.676828252355,5.07457477286545,7469.724760178917,9,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,process,Pipeline and geological storage,152461.40279944582,20.41057839402827,7469.724760178917,10,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,process,Transport losses,215177.25646605933,28.80658436213992,7469.724760178917,11,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,process,Capture chemicals and operating materials,15146.107461562568,2.027666071754936,7469.724760178917,12,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,process,CCS infrastructure and end-of-life,9545.674957271125,1.2779152196020787,7469.724760178917,13,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2040,annual,process,Other CHP and CCS supply-chain GHG emissions,0.12107408191165618,1.6208640317927347e-05,7469.724760178917,14,kg CO2-Eq,dac03a07e872097a9952
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,"forest carbon regrowth differential, existing spruce forest vs standing stock, LCSS 2026 | SE",-8538779.455058046,-1143.1183516397093,7469.724760178917,1,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,"operation of new Nordic spruce CHP with post-combustion capture, excluding capture equipment, LCSS 2026 | ENC",912907.8167427152,122.21438487391455,7469.724760178917,2,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,supply of forest residue | ENC,317499.95364856784,42.504906652137876,7469.724760178917,3,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",215177.25951671123,28.806584770542102,7469.724760178917,4,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",-202388.67505060014,-27.094529122349144,7469.724760178917,5,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | SE",-160370.8435807314,-21.469444822875932,7469.724760178917,6,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | DK",-149024.2098193322,-19.950428510268527,7469.724760178917,7,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,"hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant | ENC",100837.4537181512,13.499487190708203,7469.724760178917,8,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,"wood chipping, mobile chipper, at forest road | FI",64967.03349557359,8.697379834115532,7469.724760178917,9,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,"harvesting, forestry harvester | FI",45388.32273201685,6.0763045746989075,7469.724760178917,10,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,treatment of sewage sludge by anaerobic digestion | RoW,35592.537488038884,4.7649061552820005,7469.724760178917,11,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,"carbon monoxide, from RWGS, for Fischer Tropsch process, hydrogen from wood gasification | ENC",-35294.185129491605,-4.724964608822646,7469.724760178917,12,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,"heat production, softwood chips from forest, at furnace 1000kW | ENC",-27045.707096316073,-3.620709994630146,7469.724760178917,13,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,"heat production, softwood chips from forest, at furnace 1000kW, state-of-the-art 2014 | ENC",-25350.9349580605,-3.393824507859549,7469.724760178917,14,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,activity,Other activities,179766.85578555657,24.066061542708134,7469.724760178917,15,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,location,SE,-8706335.69474215,-1165.5497323215445,7469.724760178917,1,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,location,ENC,1380753.1270320385,184.84658690408915,7469.724760178917,2,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,location,DK,-149057.6819930308,-19.954909555390437,7469.724760178917,3,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,location,FI,-78892.91594782559,-10.561689818666883,7469.724760178917,4,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,location,RoW,62962.010466934524,8.42895989991289,7469.724760178917,5,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,location,GLO,45144.968104517626,6.043725780257036,7469.724760178917,6,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,location,CHA,29693.6590550328,3.9752012300814106,7469.724760178917,7,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,location,MEA,19243.52117192827,2.5762021747461743,7469.724760178917,8,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,location,Other locations,130372.22928730858,17.453418094107377,7469.724760178917,9,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,process,Forest regrowth,-8538779.819222614,-1143.1184003917824,7469.724760178917,1,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,process,Harvesting and biomass supply,106386.11698657178,14.242307501571664,7469.724760178917,2,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,process,Residual biogenic stack emissions,853878.0018494421,114.31184270690449,7469.724760178917,3,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,process,New CHP infrastructure and end-of-life,17396.363956317466,2.3289163275543214,7469.724760178917,4,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,process,Other CHP operating emissions,70015.17681912675,9.373193667372789,7469.724760178917,5,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,process,Avoided Northern European electricity,-139272.2987309796,-18.64490368821082,7469.724760178917,6,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,process,Avoided Northern European heat,-63919.24408721771,-8.557108345942147,7469.724760178917,7,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,process,Capture electricity,0.0,0.0,7469.724760178917,8,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,process,Compression and recompression,36682.844354249646,4.910869614608265,7469.724760178917,9,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,process,Pipeline and geological storage,151800.6044505596,20.32211484682919,7469.724760178917,10,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,process,Transport losses,215177.25646605933,28.80658436213992,7469.724760178917,11,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,process,Capture chemicals and operating materials,15073.07577940189,2.0178890472318898,7469.724760178917,12,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,process,CCS infrastructure and end-of-life,9445.022722047428,1.264440528304178,7469.724760178917,13,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2041,annual,process,Other CHP and CCS supply-chain GHG emissions,0.12109173187954801,1.6211003185162554e-05,7469.724760178917,14,kg CO2-Eq,6eeed367cddb2bd5ac01
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2042,annual,activity,"forest carbon regrowth differential, existing spruce forest vs standing stock, LCSS 2026 | SE",-8538779.455058046,-1143.1183516397093,7469.724760178917,1,kg CO2-Eq,fc5577405e4538c0a5d7
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2042,annual,activity,"operation of new Nordic spruce CHP with post-combustion capture, excluding capture equipment, LCSS 2026 | ENC",912907.8167427152,122.21438487391455,7469.724760178917,2,kg CO2-Eq,fc5577405e4538c0a5d7
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2042,annual,activity,supply of forest residue | ENC,286280.2411052983,38.325406932188116,7469.724760178917,3,kg CO2-Eq,fc5577405e4538c0a5d7
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2042,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",215177.25951671123,28.806584770542102,7469.724760178917,4,kg CO2-Eq,fc5577405e4538c0a5d7
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2042,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",-191438.6425219117,-25.628607300562212,7469.724760178917,5,kg CO2-Eq,fc5577405e4538c0a5d7
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2042,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | SE",-151705.3202424404,-20.309358793403078,7469.724760178917,6,kg CO2-Eq,fc5577405e4538c0a5d7
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2042,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | DK",-140971.79217975776,-18.87242123448484,7469.724760178917,7,kg CO2-Eq,fc5577405e4538c0a5d7
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2042,annual,activity,"hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant | ENC",102951.63732890031,13.782520860438556,7469.724760178917,8,kg CO2-Eq,fc5577405e4538c0a5d7
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2042,annual,activity,"wood chipping, mobile chipper, at forest road | FI",64967.033493728304,8.697379833868498,7469.724760178917,9,kg CO2-Eq,fc5577405e4538c0a5d7
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2042,annual,activity,"harvesting, forestry harvester | FI",45390.78051739279,6.076633607622456,7469.724760178917,10,kg CO2-Eq,fc5577405e4538c0a5d7
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-NPi,2030,2042,annual,activity,"carbon monoxide, from RWGS, for Fischer Tropsch process, hydrogen from wood gasification | ENC",-36031.74132001154,-4.8237040154540445,7469.724760178917,11,kg CO2-Eq,fc5577405e4538c0a5d7
